"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
92.0,3.863886957947407E-4,0.0010813630750977463,0.002108637759645122
93.0,3.754066618327208E-4,0.0010628286583947116,0.0020465799727149973
94.0,3.656307780531325E-4,0.0010448429740934407,0.001985987269769949
95.0,3.562398304901613E-4,0.0010246009691649292,0.0019267620771112766
96.0,3.4773674046662136E-4,0.001003178130710217,0.001868862640878831
97.0,3.3909080932346405E-4,9.81273411747175E-4,0.0018121341086760549
98.0,3.3089129351251034E-4,9.574638078760752E-4,0.001756592228734498
99.0,3.222238871679208E-4,9.300354661886094E-4,0.0017025115318617112
100.0,3.121590766935629E-4,9.066074512834234E-4,0.0016494468006874323
101.0,3.0256745205219473E-4,8.831768940973106E-4,0.0015974668513140636
102.0,2.933648325733355E-4,8.594135460736067E-4,0.0015465432151925786
103.0,2.842998515007509E-4,8.356511907319785E-4,0.0014967045020290856
104.0,2.754357179465167E-4,8.120756881921658E-4,0.0014479372200532203
105.0,2.6604670451283027E-4,7.885533936163945E-4,0.0014002433171423551
106.0,2.572897046438413E-4,7.648548010537816E-4,0.0013535862415093843
107.0,2.495124482059694E-4,7.407887044039483E-4,0.0013079247462369165
108.0,2.42378245510442E-4,7.164009686245015E-4,0.0012632452810805246
109.0,2.354916809342175E-4,6.923201532705711E-4,0.0012195767555684836
110.0,2.2891293682896367E-4,6.687184433193031E-4,0.0011769028618560564
111.0,2.2225886201539502E-4,6.453208752317807E-4,0.00113521629687424
112.0,2.1541667454639713E-4,6.222634928575189E-4,0.0010945129762955782
113.0,2.078600255091795E-4,5.995189947492033E-4,0.0010547774386436381
114.0,2.0009954129991312E-4,5.767853215057002E-4,0.001016013846786891
115.0,1.9263101215552476E-4,5.543021939427585E-4,9.781813429994204E-4
116.0,1.8553471395849695E-4,5.321709635674224E-4,9.412904401188527E-4
117.0,1.7896875910947675E-4,5.10611230507954E-4,9.053472827713822E-4
118.0,1.7289193698653125E-4,4.897589937824584E-4,8.703615137776405E-4
119.0,1.672766041895293E-4,4.698609875491395E-4,8.363282840132574E-4
120.0,1.6204957920205236E-4,4.507422888751916E-4,8.032469607428397E-4
121.0,1.5707429843459425E-4,4.3234837790030544E-4,7.711267448671236E-4
122.0,1.5223467984085804E-4,4.1465334238399357E-4,7.399518155408941E-4
123.0,1.4746491635878032E-4,3.9742772905791853E-4,7.096770888474143E-4
124.0,1.428866897371679E-4,3.8069094422910743E-4,6.802866776526227E-4
125.0,1.3848482310322016E-4,3.644634127787714E-4,6.517802676682852E-4
126.0,1.341914984572657E-4,3.487773096346966E-4,6.241362934242802E-4
127.0,1.2994579549246844E-4,3.3363013911159054E-4,5.973547913086954E-4
128.0,1.2575139028767702E-4,3.1899217104067477E-4,5.714508500817017E-4
129.0,1.2169560855238319E-4,3.048583134594811E-4,5.464182598292354E-4
130.0,1.1771610293868928E-4,2.912009837483743E-4,5.222334792675525E-4
131.0,1.1383743589938251E-4,2.7803846570552995E-4,4.988865715661953E-4
132.0,1.1005731034009937E-4,2.654052311319723E-4,4.7636434641511204E-4
133.0,1.054667998310629E-4,2.533556028300148E-4,4.5465709845120386E-4
134.0,1.0053049253218366E-4,2.418221432140368E-4,4.3375228258156874E-4
135.0,9.606789163735195E-5,2.307606454752511E-4,4.1362860460649506E-4
136.0,9.19698040755675E-5,2.2016347548698447E-4,3.942689751936422E-4
137.0,8.815463287535836E-5,2.0999807381610552E-4,3.756567974892009E-4
138.0,8.451740223580824E-5,2.0025637022685663E-4,3.5777327931025063E-4
139.0,8.106392612666636E-5,1.9091324013427249E-4,3.4059663958691097E-4
140.0,7.770258636548763E-5,1.8195505650449046E-4,3.2411363522543525E-4
141.0,7.442132162917917E-5,1.7337814949210676E-4,3.0831119532063637E-4
142.0,7.127425264858518E-5,1.6515480044376345E-4,2.931708342576038E-4
143.0,6.824679388595144E-5,1.572645204000073E-4,2.78673889267305E-4
144.0,6.532519476857749E-5,1.4967894367771256E-4,2.647983673611865E-4
145.0,6.250474941083236E-5,1.4241727712810173E-4,2.5152682654636636E-4
146.0,5.980614347232768E-5,1.3548857372569015E-4,2.388396619476787E-4
147.0,5.7196619684779984E-5,1.2885674205611613E-4,2.2671854313518534E-4
148.0,5.453850392750757E-5,1.2251588329394172E-4,2.1514448603321325E-4
149.0,5.1923513431657023E-5,1.164509239295457E-4,2.0409760150210166E-4
150.0,4.890359303726672E-5,1.1064998541131704E-4,1.935592100274194E-4
151.0,4.620363188565308E-5,1.050981839032582E-4,1.8351053770839193E-4
152.0,4.373940805867181E-5,9.979566396137007E-5,1.7393316878302006E-4
153.0,4.1454768548464215E-5,9.473479719124889E-5,1.64808997723922E-4
154.0,3.9315102951108805E-5,8.990486057024031E-5,1.5612043142922304E-4
155.0,3.729866831035523E-5,8.529690729480754E-5,1.4785001660645725E-4
156.0,3.539270048154404E-5,8.090448556591407E-5,1.399811030613558E-4
157.0,3.3581351671587897E-5,7.671892998924389E-5,1.3249692343490676E-4
158.0,3.185884900383109E-5,7.273093510636257E-5,1.2538140561001258E-4
159.0,3.0221043555645555E-5,6.89327857187847E-5,1.186195353661787E-4
160.0,2.865115806399734E-5,6.531605466656736E-5,1.1219257663315884E-4
161.0,2.7162642293090657E-5,6.186236199737309E-5,1.0609148977482536E-4
162.0,2.5746591322701674E-5,5.857889879300687E-5,1.003000858320232E-4
163.0,2.4402418731635856E-5,5.546279732236368E-5,9.480454843535823E-5
