"Iteration","Pressure Drop 1 Monitor: Pressure Drop 1 Monitor (Pa)"
118.0,11.407323217485791
119.0,11.405945598878986
120.0,11.404433569385931
121.0,11.403821406406907
122.0,11.402252267339117
123.0,11.401191036860151
124.0,11.399142688328693
125.0,11.397122849711636
126.0,11.395436951917855
127.0,11.39428502698974
128.0,11.392678927572991
129.0,11.390681240932095
130.0,11.389024100367216
131.0,11.386272049086832
132.0,11.384573621853752
133.0,11.382447038380116
134.0,11.38092779528693
135.0,11.379811026612035
136.0,11.378700789719327
137.0,11.377637332254915
138.0,11.37607356777644
139.0,11.374292452954212
140.0,11.372282491760629
141.0,11.370050427774943
142.0,11.367632057678385
143.0,11.365075568136058
144.0,11.363133338751593
145.0,11.359921095897667
146.0,11.357108245053285
147.0,11.353617317229366
148.0,11.35041630788808
149.0,11.346751228000981
150.0,11.343311182202982
151.0,11.339437683730639
152.0,11.335657170146408
153.0,11.331506407672261
154.0,11.327283421638654
155.0,11.322821199835918
156.0,11.317840264886668
157.0,11.312783106316322
158.0,11.3081013417442
159.0,11.303012611198492
160.0,11.2976963233033
161.0,11.292666286339918
162.0,11.287239945464908
163.0,11.281432527196936
164.0,11.275338685166762
165.0,11.269930144658405
166.0,11.264175212382074
167.0,11.258032884021443
168.0,11.251850722665255
169.0,11.245701360906168
170.0,11.239612111461927
171.0,11.232767698982602
172.0,11.226211811895467
173.0,11.219908226037106
174.0,11.213830711079321
175.0,11.207937665172379
176.0,11.202177000992384
177.0,11.196493986722173
178.0,11.190839000437572
179.0,11.185172847246386
180.0,11.17947023321186
181.0,11.173720255154414
182.0,11.167927283938665
183.0,11.162104849628587
184.0,11.156275385989938
185.0,11.150466367302652
186.0,11.14470657829911
187.0,11.139022309350066
188.0,11.133437775297175
189.0,11.127970821571829
190.0,11.122845812618845
191.0,11.117581536040994
192.0,11.112996165937838
193.0,11.107993171705974
194.0,11.103003849447283
195.0,11.098428703381169
196.0,11.093560010959296
197.0,11.089136454516854
198.0,11.084398874848093
199.0,11.080024645267425
200.0,11.075460262023833
201.0,11.071629202800802
202.0,11.067355860492126
203.0,11.063111030224116
204.0,11.059535989212208
205.0,11.05560154824342
206.0,11.051700934066943
207.0,11.049193613689264
208.0,11.045617762056112
209.0,11.042071424112319
210.0,11.039075426461766
211.0,11.035645037034767
212.0,11.032257760201333
213.0,11.029431341022011
214.0,11.026323217751694
215.0,11.023681804948216
216.0,11.020876390267828
217.0,11.01864054245543
218.0,11.016027602061893
219.0,11.013390228035172
220.0,11.01134544405574
221.0,11.008871122176847
222.0,11.006494716911636
223.0,11.00472618232006
224.0,11.002514789036718
225.0,11.00040227123636
226.0,10.998865330413551
227.0,10.996856888917044
228.0,10.994930329181454
229.0,10.99333248934221
230.0,10.991606038722932
231.0,10.989896763288531
232.0,10.988271063359386
233.0,10.987025643651773
234.0,10.985493613396082
235.0,10.984096301960863
236.0,10.982743052870104
237.0,10.981436840046117
238.0,10.980175736432116
239.0,10.978972799262827
240.0,10.977825114784272
241.0,10.976723382448236
242.0,10.975655419239049
243.0,10.974607554151117
244.0,10.973575162406215
245.0,10.972556272916016
246.0,10.971551669013339
247.0,10.970564325375138
248.0,10.969598540141385
249.0,10.968658634520859
250.0,10.967748023669495
251.0,10.966868776860547
252.0,10.96602138131786
253.0,10.965204913254157
254.0,10.964417226015508
255.0,10.963655826116936
256.0,10.962918151827802
257.0,10.962201646729675
258.0,10.961504274768636
259.0,10.960824401048516
260.0,10.960160803917262
261.0,10.959512649321836
262.0,10.958879567975648
