"Iteration","Pressure Drop 1 Monitor: Pressure Drop 1 Monitor (Pa)"
196.0,8.94780074769955
197.0,8.94418219310336
198.0,8.940270399550673
199.0,8.932796098749709
200.0,8.928370472433617
201.0,8.924660006920371
202.0,8.921071627270255
203.0,8.917660006562723
204.0,8.91439249255621
205.0,8.911184917798359
206.0,8.9079492092718
207.0,8.90463399042935
208.0,8.901224150183584
209.0,8.89775731034478
210.0,8.894300235013016
211.0,8.890926362263503
212.0,8.887707557723893
213.0,8.88470289930237
214.0,8.88155659669068
215.0,8.878891944275566
216.0,8.876687299601633
217.0,8.874879375566053
218.0,8.873380213109334
219.0,8.872076044312278
220.0,8.870850691491322
221.0,8.869845201516352
222.0,8.868513109931081
223.0,8.866929694148864
224.0,8.865147272982687
225.0,8.863227378202128
226.0,8.861225775558403
227.0,8.859184269289553
228.0,8.857124080821842
229.0,8.85514447413608
230.0,8.853159949393302
231.0,8.851113151157351
232.0,8.849043394855137
233.0,8.846935033496665
234.0,8.844773858887915
235.0,8.842564767215341
236.0,8.840323033286309
237.0,8.83806383948816
238.0,8.835806464108142
239.0,8.833569389078036
240.0,8.831369179254576
241.0,8.829217040176907
242.0,8.827122081176434
243.0,8.825090755727945
244.0,8.82312803841458
245.0,8.821237997339727
246.0,8.81942342175122
247.0,8.817685038631737
248.0,8.816021842680687
249.0,8.814432744755214
250.0,8.812915749501329
251.0,8.811467891287693
252.0,8.810086832869198
253.0,8.808769603674442
254.0,8.807513042866125
255.0,8.806313536114834
256.0,8.805172459859282
257.0,8.804086315655187
258.0,8.803049794545084
259.0,8.802060950544124
260.0,8.801119157610502
261.0,8.800222800734247
262.0,8.799370300174377
263.0,8.79855857644653
264.0,8.79778637533486
265.0,8.797051970237762
266.0,8.79635289639311
267.0,8.795686654246227
268.0,8.795050765515827
269.0,8.794443241300852
270.0,8.79386261055565
271.0,8.793307021299881
272.0,8.792774644589796
273.0,8.792263723735203
274.0,8.791772739611385
275.0,8.791300920017248
276.0,8.790847367729524
277.0,8.790411725624365
278.0,8.78999340289596
279.0,8.789591742675928
