"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
90.0,0.005266884072752112,0.011541096351324491,0.010438235355237163
91.0,0.005715979540899449,0.010950227055854262,0.010168706038128823
92.0,0.0049532662319927215,0.01021274158202469,0.00980435539352184
93.0,0.004172590567094684,0.010437033085872847,0.009407774851865702
94.0,0.004224807038439362,0.01021054733995838,0.009105668430385225
95.0,0.004906522251220125,0.009662494341723173,0.008951397462126766
96.0,0.004377123609488401,0.009635773333903818,0.00861777153467964
97.0,0.0036070987450257433,0.009101918430537504,0.00833023581808547
98.0,0.0034957756983422087,0.00872380766180049,0.00803794684418008
99.0,0.004019095277262125,0.008360978072446934,0.007842821355217395
100.0,0.0037781778542452086,0.008040750140994585,0.007583078043389487
101.0,0.003234112912017092,0.007667055842917642,0.007319741090173608
102.0,0.0029337881305314135,0.007864364611063624,0.007166785131513214
